smiles,group,sub_smi
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,c1c(*)c(*)c(*)c(*)c1*
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,training,*Cl
O=[N+]([O-])c1cccc(O)c1,training,*O
O=[N+]([O-])c1cccc(O)c1,training,*[N+](=O)[O-]
O=[N+]([O-])c1cccc(O)c1,training,c1cc(*)cc(*)c1
C=CCCCCCCCC,training,C=CCCCCCCCC
CC(=O)OCC(COC(C)=O)OC(C)=O,test,CC(=O)OCC(COC(C)=O)OC(C)=O
CCCCc1c(C)nc(N(C)C)nc1O,training,*CCCC
CCCCc1c(C)nc(N(C)C)nc1O,training,n1c(*)nc(*)c(*)c1*
CCCCc1c(C)nc(N(C)C)nc1O,training,*C
CCCCc1c(C)nc(N(C)C)nc1O,training,*N(C)C
CCCCc1c(C)nc(N(C)C)nc1O,training,*O
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,*C
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,O=C(OC(c1ccc(*)c(Oc2ccccc2)c1)*)C1C(*)C1*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,*C
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,*C=C(Cl)Cl
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,*C#N
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training,*F
c1ccncc1,training,c1ccncc1
CCCCCCCBr,training,CCCCCCCBr
Cc1ccncc1C,training,*C
Cc1ccncc1C,training,c1cc(*)c(*)cn1
Cc1ccncc1C,training,*C
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*C
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,O=C1C=C2CCC3C4CCC(*)C4(*)CC(*)C3(*)C2(*)CC1
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*O
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*C(=O)CO
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*C
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*O
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,training,*F
CCSCc1ccccc1OC(=O)NC,training,c1ccc(*)c(*)c1
CCSCc1ccccc1OC(=O)NC,training,*OC(=O)NC
CCSCc1ccccc1OC(=O)NC,training,*CSCC
CCOC(=O)CC(=O)OCC,training,CCOC(=O)CC(=O)OCC
C=C(C)C1CC=C(C)CC1,test,*C(=C)C
C=C(C)C1CC=C(C)CC1,test,C1=C(*)CCC(*)C1
C=C(C)C1CC=C(C)CC1,test,*C
c1ccc2c(c1)CCC2,training,c1ccc2c(c1)CCC2
CC(C)(C)c1ccc(O)cc1,training,*O
CC(C)(C)c1ccc(O)cc1,training,*C(C)(C)C
CC(C)(C)c1ccc(O)cc1,training,c1cc(*)ccc1*
O=C1NC(=O)C2(CC2)C(=O)N1,valid,O=C1NC(=O)C2(CC2)C(=O)N1
Clc1cccc(I)c1,training,*Cl
Clc1cccc(I)c1,training,c1cc(*)cc(*)c1
Clc1cccc(I)c1,training,*I
Brc1cccc2ccccc12,test,*Br
Brc1cccc2ccccc12,test,c1ccc2c(*)cccc2c1
C/C=C/CC,training,C/C=C/CC
Cc1cccc(C)n1,training,*C
Cc1cccc(C)n1,training,c1cc(*)nc(*)c1
Cc1cccc(C)n1,training,*C
ClC=C(Cl)Cl,training,ClC=C(Cl)Cl
Nc1cccc2ccccc12,training,*N
Nc1cccc2ccccc12,training,c1ccc2c(*)cccc2c1
Cc1cccc(C)c1,training,*C
Cc1cccc(C)c1,training,c1cc(*)cc(*)c1
Cc1cccc(C)c1,training,*C
Oc1ncc2nccnc2n1,training,*O
Oc1ncc2nccnc2n1,training,c1cnc2nc(*)ncc2n1
CO,training,CO
CCC(C)=O,training,CCC(C)=O
O=c1[nH]cc(F)c(=O)[nH]1,valid,O=c1[nH]cc(*)c(=O)[nH]1
O=c1[nH]cc(F)c(=O)[nH]1,valid,*F
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,training,*N
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,training,c1nc(*)c2ccn(C3OC(*)C(*)C3*)c2n1
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,training,*CO
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,training,*O
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,training,*O
Oc1cccc(O)c1,training,*O
Oc1cccc(O)c1,training,c1cc(*)cc(*)c1
Oc1cccc(O)c1,training,*O
CCCCCCO,test,CCCCCCO
CCCCCCl,valid,CCCCCCl
C=CC=C,training,C=CC=C
CCCOC(C)=O,training,CCCOC(C)=O
Oc1ccc2c(c1)CCCC2,training,*O
Oc1ccc2c(c1)CCCC2,training,c1cc2c(cc1*)CCCC2
NC(=O)CCl,training,NC(=O)CCl
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,valid,*OP(=S)(OC)OC
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,valid,c1c(*)c(*)cc(*)c1*
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,valid,*Cl
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,valid,*I
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,valid,*Cl
Cc1ccc(Cl)cc1,valid,*C
Cc1ccc(Cl)cc1,valid,c1cc(*)ccc1*
Cc1ccc(Cl)cc1,valid,*Cl
CSc1nnc(C(C)(C)C)c(=O)n1N,test,*SC
CSc1nnc(C(C)(C)C)c(=O)n1N,test,O=c1c(*)nnc(*)[nH]1*
CSc1nnc(C(C)(C)C)c(=O)n1N,test,*C(C)(C)C
CSc1nnc(C(C)(C)C)c(=O)n1N,test,*N
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1,training,*C
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1,training,O=P(Oc1ccc(*)cc1)(Oc1cccc(*)c1)Oc1ccccc1*
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1,training,*C
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2ccccc2C)cc1,training,*C
CCCCCC=O,training,CCCCCC=O
CCCCOC(=O)c1ccc(N)cc1,training,c1cc(*)ccc1*
CCCCOC(=O)c1ccc(N)cc1,training,*N
CCCCOC(=O)c1ccc(N)cc1,training,*C(=O)OCCCC
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,training,*C
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,training,O=C1c2cc(*)cnc2Oc2cc(*)ccc2N1*
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,training,*N
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,training,*C
CC(C)=CCC/C(C)=C\CO,training,CC(C)=CCC/C(C)=C\CO
Clc1ccc(-c2ccccc2Cl)cc1,training,*Cl
Clc1ccc(-c2ccccc2Cl)cc1,training,c1ccc(*)c(-c2ccc(*)cc2)c1
Clc1ccc(-c2ccccc2Cl)cc1,training,*Cl
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*COC(=O)CCCCCCC
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1*
CC[N+](=O)[O-],training,CC[N+](=O)[O-]
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,*N(CC)CC(=C)C
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,c1c(*)cc(*)c(*)c1*
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,*[N+](=O)[O-]
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,*C(F)(F)F
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,*[N+](=O)[O-]
Clc1ccc(Cl)c(Cl)c1Cl,test,*Cl
Clc1ccc(Cl)c(Cl)c1Cl,test,c1cc(*)c(*)c(*)c1*
Clc1ccc(Cl)c(Cl)c1Cl,test,*Cl
Clc1ccc(Cl)c(Cl)c1Cl,test,*Cl
Clc1ccc(Cl)c(Cl)c1Cl,test,*Cl
CCCC(C)(COC(N)=O)COC(N)=O,training,CCCC(C)(COC(N)=O)COC(N)=O
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,training,*C(C)=O
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,training,C1=C2CC(*)CCC2(*)C2CCC3(*)C(CCC3*)C2C1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,training,*O
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,training,*C
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,training,*C
CI,test,CI
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,training,*C
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,training,O=C1CC(CC(C2CC(*)CC(*)C2=O)*)CC(=O)N1
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,training,*C
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,training,*O
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*COC(=O)CCCCCC
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1*
CC1=CC(=O)CC(C)(C)C1,valid,*C
CC1=CC(=O)CC(C)(C)C1,valid,O=C1C=C(*)CC(*)C1
CC1=CC(=O)CC(C)(C)C1,valid,*C
CC1=CC(=O)CC(C)(C)C1,valid,*C
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,*C(C)CC
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(*)C(=O)N1
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,*CC
CCCCC(=O)CCCC,training,CCCCC(=O)CCCC
CCC1(c2ccccc2)CCC(=O)NC1=O,training,*CC
CCC1(c2ccccc2)CCC(=O)NC1=O,training,O=C1CCC(c2ccccc2)(*)C(=O)N1
CCC(C)CC,valid,CCC(C)CC
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,training,*OCC
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,training,c1ccc(Oc2cccc(COCC(c3ccc(*)cc3)*)c2)cc1
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,training,*C
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,training,*C
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,training,*C
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,training,O=c1c2ccccc2nc(*)n1-c1ccccc1*
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,training,*C
N#CCCl,training,N#CCCl
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,valid,*OP(=S)(CC)OCC
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,valid,c1c(*)c(*)cc(*)c1*
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,valid,*Cl
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,valid,*Cl
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,valid,*Cl
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*C#C
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,O=C1C=C2CCC3C4CCC(*)C4(*)CCC3C2(*)CC1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*O
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*C
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*C
c1ccnnc1,training,c1ccnnc1
Clc1cc(Cl)c(Cl)c(Cl)c1,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1,training,c1c(*)cc(*)c(*)c1*
Clc1cc(Cl)c(Cl)c(Cl)c1,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1,training,*Cl
Clc1cc(Cl)c(Cl)c(Cl)c1,training,*Cl
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,*C
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,C1=C2CC(*)CCC2(*)CC2CCC3(*)C(CC4OC5CC(*)COC5CC43*)C12
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,*C
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,*O
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,*C
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,training,*C
Nc1ccccc1O,training,*N
Nc1ccccc1O,training,c1ccc(*)c(*)c1
Nc1ccccc1O,training,*O
CCCCCCCCC(=O)OCC,training,CCCCCCCCC(=O)OCC
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*N(C(=O)COC)C(C)C(=O)OC
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,c1cc(*)c(*)c(*)c1
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*C
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*C
CNC(=O)Oc1ccccc1OC(C)C,training,c1ccc(*)c(*)c1
CNC(=O)Oc1ccccc1OC(C)C,training,*OC(C)C
CNC(=O)Oc1ccccc1OC(C)C,training,*OC(=O)NC
CCC(C)Cl,training,CCC(C)Cl
Oc1ccc2ccccc2c1,training,*O
Oc1ccc2ccccc2c1,training,c1ccc2cc(*)ccc2c1
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*OC(C)C
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,O=c1oc(*)nn1-c1cc(*)c(*)cc1*
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*C(C)(C)C
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*Cl
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*Cl
C#CCCCC,training,C#CCCCC
C#CCCCCCCC,test,C#CCCCCCCC
Cc1ccccc1Cl,valid,*C
Cc1ccccc1Cl,valid,c1ccc(*)c(*)c1
Cc1ccccc1Cl,valid,*Cl
CC(C)OC(C)C,training,CC(C)OC(C)C
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*N
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,O=S(=O)(c1ccc(*)cc1)c1ccc(*)cc1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*N
CNN,training,CNN
C#CC,training,C#CC
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,*C(C#N)=NOP(=S)(OCC)OCC
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,c1ccc(*)cc1
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C
C=CC=O,training,C=CC=O
O=c1[nH]cnc2nc[nH]c12,training,O=c1[nH]cnc2nc[nH]c12
Oc1ccc2ncccc2c1,training,*O
Oc1ccc2ncccc2c1,training,c1cnc2ccc(*)cc2c1
Fc1ccccc1,valid,*F
Fc1ccccc1,valid,c1ccc(*)cc1
CCCCl,training,CCCCl
CCOC(C)=O,training,CCOC(C)=O
CCCC(C)(C)C,training,CCCC(C)(C)C
Cc1cc(C)c(C)c(C)c1C,training,*C
Cc1cc(C)c(C)c(C)c1C,training,c1c(*)c(*)c(*)c(*)c1*
Cc1cc(C)c(C)c(C)c1C,training,*C
Cc1cc(C)c(C)c(C)c1C,training,*C
Cc1cc(C)c(C)c(C)c1C,training,*C
Cc1cc(C)c(C)c(C)c1C,training,*C
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,training,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid,*Cl
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid,c1cc(*)ccc1-c1ccc(*)cc1
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid,*Cl
Cc1cccnc1C,training,*C
Cc1cccnc1C,training,c1cnc(*)c(*)c1
Cc1cccnc1C,training,*C
C=C(C)C1CC=C(C)C(=O)C1,test,*C(=C)C
C=C(C)C1CC=C(C)C(=O)C1,test,O=C1CC(*)CC=C1*
C=C(C)C1CC=C(C)C(=O)C1,test,*C
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*SCSP(=S)(OCC)OCC
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,c1cc(*)ccc1*
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*Cl
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*OC
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,O=C1OCC2C(OC3OC4COC(*)OC4C(*)C3*)c3cc4c(cc3C(c3cc(*)c(*)c(*)c3)C12)OCO4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*OC
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*C
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,training,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,*C
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,c1cc(*)c(*)cc1*
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,*[N+](=O)[O-]
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,*[N+](=O)[O-]
Brc1ccc2ccccc2c1,training,*Br
Brc1ccc2ccccc2c1,training,c1ccc2cc(*)ccc2c1
CNC(=O)Oc1cccc(N=CN(C)C)c1,valid,c1cc(*)cc(*)c1
CNC(=O)Oc1cccc(N=CN(C)C)c1,valid,*N=CN(C)C
CNC(=O)Oc1cccc(N=CN(C)C)c1,valid,*OC(=O)NC
COc1cnc2ncncc2n1,training,*OC
COc1cnc2ncncc2n1,training,c1ncc2nc(*)cnc2n1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,training,*C
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,training,O=C1Nc2c(*)ccnc2N(C2CC2)c2ncccc21
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*OP(=S)(OCC)OCC
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,n1c(*)n[nH](*)c1*
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*Cl
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*C(C)C
C=CC(=C)C,training,C=CC(=C)C
C=CC(C)(O)CCC=C(C)C,training,C=CC(C)(O)CCC=C(C)C
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*OP(=S)(OC)OC
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,c1cc(*)c(*)cc1*
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*SC
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*C
OC1CCCCC1,training,*O
OC1CCCCC1,training,C1CCC(*)CC1
C=CCC1(C)C(=O)NC(=O)NC1=O,training,*CC=C
C=CCC1(C)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(*)C(=O)N1
C=CCC1(C)C(=O)NC(=O)NC1=O,training,*C
Cc1ccc(-c2ccccc2)cc1,training,*C
Cc1ccc(-c2ccccc2)cc1,training,c1ccc(-c2ccc(*)cc2)cc1
CCNc1nc(Cl)nc(NC(C)C)n1,training,*NCC
CCNc1nc(Cl)nc(NC(C)C)n1,training,n1c(*)nc(*)nc1*
CCNc1nc(Cl)nc(NC(C)C)n1,training,*Cl
CCNc1nc(Cl)nc(NC(C)C)n1,training,*NC(C)C
NC(=S)Nc1ccccc1,test,*NC(N)=S
NC(=S)Nc1ccccc1,test,c1ccc(*)cc1
CCCC(=O)CCC,training,CCCC(=O)CCC
CC(=O)C(C)(C)C,training,CC(=O)C(C)(C)C
Oc1ccc(Cl)cc1,training,*O
Oc1ccc(Cl)cc1,training,c1cc(*)ccc1*
Oc1ccc(Cl)cc1,training,*Cl
O=C1CCCCC1,training,O=C1CCCCC1
Cc1cccc(N)c1,training,*C
Cc1cccc(N)c1,training,c1cc(*)cc(*)c1
Cc1cccc(N)c1,training,*N
N#CC(Cl)(Cl)Cl,test,N#CC(Cl)(Cl)Cl
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*NC
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,O=c1c(*)c(*)cnn1-c1cccc(*)c1
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*C(F)(F)F
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*Cl
CCCCCCCCC(C)=O,training,CCCCCCCCC(C)=O
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,valid,*N(CC)CC
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,valid,n1c(*)nc(*)nc1*
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,valid,*Cl
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,valid,*NC(C)C
CCOC(=O)c1ccc(N)cc1,training,c1cc(*)ccc1*
CCOC(=O)c1ccc(N)cc1,training,*N
CCOC(=O)c1ccc(N)cc1,training,*C(=O)OCC
Clc1ccc(Cl)c(Cl)c1,training,*Cl
Clc1ccc(Cl)c(Cl)c1,training,c1cc(*)c(*)cc1*
Clc1ccc(Cl)c(Cl)c1,training,*Cl
Clc1ccc(Cl)c(Cl)c1,training,*Cl
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,*C
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,c1ccc(*)c(C2=NCc3nnc(*)n3-c3ccc(*)cc32)c1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,*Cl
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,*Cl
Oc1ccccc1O,training,*O
Oc1ccccc1O,training,c1ccc(*)c(*)c1
Oc1ccccc1O,training,*O
CCN1c2ncccc2C(=O)N(C)c2cccnc21,test,*CC
CCN1c2ncccc2C(=O)N(C)c2cccnc21,test,O=C1c2cccnc2N(*)c2ncccc2N1*
CCN1c2ncccc2C(=O)N(C)c2cccnc21,test,*C
CSC,test,CSC
Cc1ccccc1Br,training,*C
Cc1ccccc1Br,training,c1ccc(*)c(*)c1
Cc1ccccc1Br,training,*Br
CCOC(N)=O,training,CCOC(N)=O
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*OC(C)=O
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,O=C1C=C2C(*)=CC3C4CCC(*)C4(*)CCC3C2(*)CC1
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C(C)=O
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C
CC(C)C(O)C(C)C,training,CC(C)C(O)C(C)C
c1ccc2ccccc2c1,training,c1ccc2ccccc2c1
CCNc1ccccc1,valid,*NCC
CCNc1ccccc1,valid,c1ccc(*)cc1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,training,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,test,*C
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,test,c1ccc2c(c1)ccc1c(*)c3ccccc3c(*)c12
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,test,*C
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*C(CCl)SP(=S)(OCC)OCC
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,O=C1c2ccccc2C(=O)N1*
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*OC
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,c1cc(*)ccc1C(c1ccc(*)cc1)*
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*OC
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*C(Cl)(Cl)Cl
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,O=C(NC(=O)c1c(*)cccc1*)Nc1cc(*)c(*)c(*)c1*
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*F
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*F
