smiles,group,sub_smi
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*C(=O)OC
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*OC
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,valid,*=O
CNC(=O)Oc1ccccc1OC(C)C,training,*=O
CCC(C)Cl,training,*[X]
Oc1ccc2ccccc2c1,training,*O
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*[X]
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*[X]
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*C(C)(C)C
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training,*=O
C#CCCCC,training,*C#C
C#CCCCCCCC,test,*C#C
Cc1ccccc1Cl,valid,*[X]
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*=O
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*=O
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*N
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,training,*N
CNN,training,*N
C#CC,training,*C#C
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,*C#N
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,*=S
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,*OCC
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training,*OCC
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training,*=S
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training,*OC
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training,*=O
C=CC=O,training,*=O
O=c1[nH]cnc2nc[nH]c12,training,*=O
Oc1ccc2ncccc2c1,training,*O
Fc1ccccc1,valid,*[X]
CCCCl,training,*[X]
CCOC(C)=O,training,*C(=O)C
CCOC(C)=O,training,*OCC
CCCC(C)(C)C,training,*C(C)(C)C
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,training,*=O
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,training,*=O
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid,*[X]
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid,*[X]
C=C(C)C1CC=C(C)C(=O)C1,test,*=O
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*=S
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*[X]
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*OCC
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training,*OCC
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*OC
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*OC
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*O
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,training,*=O
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,*N(O)O
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],training,*N(O)O
Brc1ccc2ccccc2c1,training,*[X]
CNC(=O)Oc1cccc(N=CN(C)C)c1,valid,*=O
COc1cnc2ncncc2n1,training,*OC
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,training,*C1CC1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,training,*=O
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*=S
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*[X]
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*OCC
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,test,*OCC
C=CC(C)(O)CCC=C(C)C,training,*O
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*SC
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*=S
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*OC
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training,*OC
OC1CCCCC1,training,*O
C=CCC1(C)C(=O)NC(=O)NC1=O,training,*=O
C=CCC1(C)C(=O)NC(=O)NC1=O,training,*=O
C=CCC1(C)C(=O)NC(=O)NC1=O,training,*=O
CCNc1nc(Cl)nc(NC(C)C)n1,training,*[X]
NC(=S)Nc1ccccc1,test,*=S
NC(=S)Nc1ccccc1,test,*N
CCCC(=O)CCC,training,*=O
CC(=O)C(C)(C)C,training,*C(=O)C
CC(=O)C(C)(C)C,training,*C(C)(C)C
Oc1ccc(Cl)cc1,training,*[X]
Oc1ccc(Cl)cc1,training,*O
O=C1CCCCC1,training,*=O
Cc1cccc(N)c1,training,*N
N#CC(Cl)(Cl)Cl,test,*C#N
N#CC(Cl)(Cl)Cl,test,*[X]
N#CC(Cl)(Cl)Cl,test,*[X]
N#CC(Cl)(Cl)Cl,test,*[X]
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*[X]
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*C(F)(F)F
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,training,*=O
CCCCCCCCC(C)=O,training,*C(=O)C
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,valid,*[X]
CCOC(=O)c1ccc(N)cc1,training,*OCC
CCOC(=O)c1ccc(N)cc1,training,*=O
CCOC(=O)c1ccc(N)cc1,training,*N
Clc1ccc(Cl)c(Cl)c1,training,*[X]
Clc1ccc(Cl)c(Cl)c1,training,*[X]
Clc1ccc(Cl)c(Cl)c1,training,*[X]
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,*[X]
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,valid,*[X]
Oc1ccccc1O,training,*O
Oc1ccccc1O,training,*O
CCN1c2ncccc2C(=O)N(C)c2cccnc21,test,*=O
CSC,test,*SC
CSC,test,*SC
Cc1ccccc1Br,training,*[X]
CCOC(N)=O,training,*C(=O)N
CCOC(N)=O,training,*OCC
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C(=O)C
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*C(=O)C
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,test,*=O
CC(C)C(O)C(C)C,training,*O
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,training,*=O
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,training,*=O
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*=S
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*[X]
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*OCC
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*OCC
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*=O
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,training,*=O
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*[X]
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*[X]
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*[X]
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*OC
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training,*OC
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*[X]
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*=O
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*=O
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,test,*=O
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,test,*=O
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,test,*=O
CN(C)C(=O)Nc1ccc(Cl)cc1,training,*[X]
CN(C)C(=O)Nc1ccc(Cl)cc1,training,*=O
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*[X]
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*[X]
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*C(=O)C
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*C(=O)C
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*[X]
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*=O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*=O
CCCCBr,training,*[X]
Brc1cc(Br)c(Br)cc1Br,test,*[X]
Brc1cc(Br)c(Br)cc1Br,test,*[X]
Brc1cc(Br)c(Br)cc1Br,test,*[X]
Brc1cc(Br)c(Br)cc1Br,test,*[X]
CC(=O)CC(C)C,training,*C(=O)C
CCSC(=O)N(CC)C1CCCCC1,training,*=O
COc1ccc(Cl)cc1,training,*[X]
COc1ccc(Cl)cc1,training,*OC
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C#N
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*[X]
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*[X]
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*=O
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,*=O
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,*=O
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,*=O
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*N(O)O
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*=S
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*OC
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*OC
Ic1cccc2ccccc12,training,*[X]
CCS,training,*S
ClCC(Cl)Cl,training,*[X]
ClCC(Cl)Cl,training,*[X]
ClCC(Cl)Cl,training,*[X]
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,training,*=O
NC(=O)c1ccccc1O,training,*C(=O)N
NC(=O)c1ccccc1O,training,*O
Cc1ccccc1[N+](=O)[O-],training,*N(O)O
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,*=O
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,*=O
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,*=O
CCCCCCCCl,training,*[X]
CCC1(CC)C(=O)NC(=O)NC1=O,training,*=O
CCC1(CC)C(=O)NC(=O)NC1=O,training,*=O
CCC1(CC)C(=O)NC(=O)NC1=O,training,*=O
ClC(Cl)C(Cl)Cl,training,*[X]
ClC(Cl)C(Cl)Cl,training,*[X]
ClC(Cl)C(Cl)Cl,training,*[X]
ClC(Cl)C(Cl)Cl,training,*[X]
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,*OC
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,*=O
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,*=O
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,*=O
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*OC
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*O
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,*[X]
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,*OC
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,*OC
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,*=O
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,*=O
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,valid,*O
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,valid,*=O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*[X]
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*OCC
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*OC
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*=O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*=O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*=O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*=O
COc1ccc([N+](=O)[O-])cc1,training,*N(O)O
COc1ccc([N+](=O)[O-])cc1,training,*OC
CCCCCCCl,training,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*[X]
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,*=O
CC(Cl)Cl,test,*[X]
CC(Cl)Cl,test,*[X]
Nc1ccc(S(N)(=O)=O)cc1,training,*S(=O)(=O)N
Nc1ccc(S(N)(=O)=O)cc1,training,*N
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*N(O)O
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*N(O)O
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*[X]
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*=S
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*OCC
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*=O
Clc1cccc(Cl)c1Cl,training,*[X]
Clc1cccc(Cl)c1Cl,training,*[X]
Clc1cccc(Cl)c1Cl,training,*[X]
ClC(Cl)(Cl)Cl,training,*[X]
ClC(Cl)(Cl)Cl,training,*[X]
ClC(Cl)(Cl)Cl,training,*[X]
ClC(Cl)(Cl)Cl,training,*[X]
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*N(O)O
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*[X]
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*[X]
OC1CCCCCCC1,training,*O
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*O
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*=O
CCOc1ccc(NC(N)=O)cc1,training,*C(=O)N
CCOc1ccc(NC(N)=O)cc1,training,*OCC
COC(C)(C)C,valid,*C(C)(C)C
COC(C)(C)C,valid,*OC
CC=Cc1ccc(OC)cc1,training,*OC
CCCCCCCCCCCCCCCCO,training,*O
O=c1cc[nH]c(=O)[nH]1,training,*=O
O=c1cc[nH]c(=O)[nH]1,training,*=O
Nc1ncnc2nc[nH]c12,training,*N
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*[X]
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*[X]
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*[X]
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*[X]
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*[X]
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*C1CC1
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*OC
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*O
O=C(Nc1ccccc1)Nc1ccccc1,training,*=O
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*=O
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*=O
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*=O
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*[X]
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*[X]
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*[X]
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*=O
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*[X]
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*=O
CCC(C)(C)CO,training,*O
CCCOC(=O)CCC,training,*=O
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*N(O)O
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*N(O)O
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*N(O)O
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*=S
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*=O
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*=O
CCCOC=O,test,*=O
Nc1cccc(Cl)c1,training,*[X]
Nc1cccc(Cl)c1,training,*N
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*S(=O)(=O)C
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*OCC
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*C(F)(F)F
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*=O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*=O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*=O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*=O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
Cc1cccc(O)c1,valid,*O
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*S(=O)(=O)N
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*[X]
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*=O
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*O
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*=O
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*=O
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,*N(O)O
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,*N(O)O
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*=O
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*=O
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*=O
CCCCCCCCCC(=O)OCC,training,*OCC
CCCCCCCCCC(=O)OCC,training,*=O
CN(C)C(=O)Nc1ccccc1,training,*=O
CCCOCC,training,*OCC
CC(C)O,test,*O
ClC(Br)Br,training,*[X]
ClC(Br)Br,training,*[X]
ClC(Br)Br,training,*[X]
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*O
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*O
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*=S
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*OCC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*OCC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*OC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*OC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*=O
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*=O
ClCc1ccccc1,test,*[X]
C/C=C/C=O,test,*=O
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*[X]
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*[X]
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*OC
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*=O
CCCCCC(=O)OC,training,*C(=O)OC
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*[X]
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*C(C)(C)C
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*=O
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*=O
CC(=O)Nc1ccc(F)cc1,training,*NC(=O)C
CC(=O)Nc1ccc(F)cc1,training,*[X]
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*[X]
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*OC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*=O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*=O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*=O
O=[N+]([O-])c1ccc(Cl)cc1,training,*N(O)O
O=[N+]([O-])c1ccc(Cl)cc1,training,*[X]
CCC(=O)OC,training,*C(=O)OC
O=[N+]([O-])c1ccccc1Cl,test,*N(O)O
O=[N+]([O-])c1ccccc1Cl,test,*[X]
