smiles,extinc_coeff
CCCCCCCC[N+]1=C(C=C2C(=O)C(/C=c3/c4cccc5c(OCCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,4.9735894
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=c3c4cccc5c(CC(CC)CCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,5.064458
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=c3c4cccc5c(N(CC(CC)CCCC)CC(CC)CCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,4.9898944
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=c3c4cccc5c(N(CCCC)CCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,5.0086
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=c3c4cccc5c(OCCCC)ccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2c1ccc1cc(C(=O)O)ccc21,4.9735894
CCCCCCCC[N+]1=C(C=C2C(=O)C(C=c3c4cccc5cccc(c54)n3CCCCCC)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,5.0128374
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3cc4sc(-c5ccc6c(c5)Sc5cc(-c7ccc(OCC(CC)CCCC)cc7)ccc5N6CCCCCC)cc4s3)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,4.839478
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc(-c5ccc6c(c5)Sc5cc(-c7ccc(OCC(CC)CCCC)cc7)ccc5N6CCCCCC)s4)s3)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,4.87564
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc5c(c4)Sc4cc(-c6ccc(OCC(CC)CCCC)cc6)ccc4N5CCCCCC)s3)=C2[O-])C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,4.908485
CCCCCCCC[N+]1=C(C=C2C(=O)C(c3ccc(-c4ccc5c(c4)Sc4cc(-c6ccc(OCC(CC)CCCC)cc6)ccc4N5CCCCCC)s3)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,4.8488045
CCCCCCCCn1/c(=C\C2=C([O-])/C(=C/C3=[N+](CCCCCCCC)c4cccc5cccc3c45)C2=O)c2cccc3cccc1c32,3.58
CCCCCCCCn1c2cc3c(cc2c2cc4c(cc21)-c1sc(-c2ccc(/C=C5/C(=O)c6ccccc6C5=C(C#N)C#N)s2)cc1C4(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(-c2ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s2)sc1-3,5.46
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,5.2787538
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,5.164353
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,5.143015
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,5.1522884
CCCCCCCN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCCCCC)C2=C(C#N)C#N)Sc2ccccc21,5.2068257
CCCCCCCN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCCCCC)C2=C(C#N)C#N)Sc2ccccc21,5.10721
CCCCCCCN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCCCCC)C2=C(C#N)C#N)Sc2ccccc21,5.1367207
CCCCCCCN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCCCCC)C2=C(C#N)C#N)Sc2ccccc21,5.25042
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.0543065
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.263494
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.209515
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.1401625
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.2586374
CCCCCCCN1C=CC(=Cc2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)N(c2c(C(C)C)cccc2C(C)C)C5=O)c2ccccc21,4.3033257
CCCCCCCc1c2c(=O)n3c(N(c4cc(OC)c(OC)c(OC)c4)c4cc(OC)c(OC)c(OC)c4)ccc3c(CCCCCCC)c2c(=O)n2c(N(c3cc(OC)c(OC)c(OC)c3)c3cc(OC)c(OC)c(OC)c3)ccc12,4.6334686
CCCCCCCc1c2c(=O)n3c(N(c4ccc(OC)cc4)c4ccc(OC)cc4)ccc3c(CCCCCCC)c2c(=O)n2c(N(c3ccc(OC)cc3)c3ccc(OC)cc3)ccc12,4.5797834
CCCCCCCc1c2c(=O)n3c(N(c4ccc(OC)cc4)c4ccc(OC)cc4)ccc3c(CCCCCCC)c2c(=O)n2c(N(c3ccc(OC)cc3)c3ccc(OC)cc3)ccc12,4.544068
CCCCCCCc1cc(-c2ccc(-c3ccc4c(c3)C(CCCCCCBr)(CCCCCCBr)c3ccccc3-4)s2)sc1-c1c2c(c(-c3sc(-c4ccc(-c5ccc6c(c5)C(CCCCCCBr)(CCCCCCBr)c5ccccc5-6)s4)cc3CCCCCCC)c3nsnc13)N=S=N2,4.2304487
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5c4n(c4cc(C(C)(C)C)ccc45)[B-]3(F)F)C=C2OCC(CC)CC)o1,5.2278867
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5c4n(c4cc(C(C)(C)C)ccc45)[B-]3(F)F)C=C2OCC(CC)CC)o1,5.190332
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,5.30103
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,5.2718415
CCCCCCN(CCCCCC)c1ccc(C#CC2=C(c3ccccc3)C3=Nc4c(-c5ccccc5)c(C#Cc5ccc(N(CCCCCC)CCCCCC)cc5)c(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(OC)cc2)cc1,4.62
CCCCCCN(CCCCCC)c1ccc(C#CC2=C(c3ccccc3)C3=Nc4c(-c5ccccc5)cc(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(OC)cc2)cc1,4.38
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C3=CC(c4ccc(C#Cc5ccc(N(CCCCCC)CCCCCC)cc5)cc4)=[N+]4C3=Nc3c(-c5ccc(C#Cc6ccc(N(CCCCCC)CCCCCC)cc6)cc5)cc(-c5ccc(C#Cc6ccc(N(CCCCCC)CCCCCC)cc6)cc5)n3[B-]4(F)F)cc2)cc1,4.85
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C3=[N+]4C(=Nc5c(-c6ccc(C#Cc7ccc8c(c7)C(CCCCCC)(CCCCCC)c7cc([N+](=O)[O-])ccc7-8)cc6)cc(-c6ccc(C#Cc7ccc(N(CCCCCC)CCCCCC)cc7)cc6)n5[B-]4(F)F)C(c4ccc(C#Cc5ccc6c(c5)C(CCCCCC)(CCCCCC)c5cc([N+](=O)[O-])ccc5-6)cc4)=C3)cc2)cc1,4.76
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C3=[N+]4C(=Nc5c(-c6ccccc6)cc(-c6ccc(C#Cc7ccc(N(CCCCCC)CCCCCC)cc7)cc6)n5[B-]4(F)F)C(c4ccccc4)=C3)cc2)cc1,4.76
CCCCCCN(CCCCCC)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(C#CC3=C(c4ccccc4)C4=Nc5c(-c6ccccc6)c(C#Cc6ccc7c(c6)C(CCCCCC)(CCCCCC)c6cc(N(CCCCCC)CCCCCC)ccc6-7)c(-c6ccc(OC)cc6)n5[B-](F)(F)[N+]4=C3c3ccc(OC)cc3)ccc1-2,4.59
CCCCCCN(CCCCCC)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(C#Cc3ccc(C4=[N+]5C(=Nc6c(-c7ccccc7)cc(-c7ccc(C#Cc8ccc9c(c8)C(CCCCCC)(CCCCCC)c8cc(N(CCCCCC)CCCCCC)ccc8-9)cc7)n6[B-]5(F)F)C(c5ccccc5)=C4)cc3)ccc1-2,4.82
CCCCCCN(CCCCCC)c1ccc2c(c1)oc1c3c(=O)c4ccccc4c4c5ccc(N(CCCCCC)CCCCCC)cc5oc(c5c(=O)c6ccccc6c2c15)c34,4.91
CCCCCCN1C(=CC2C(=O)/C(=C/C3=[N+](CC)c4ccc(C(=O)O)cc4C3(C)C)C2[O-])C2C=CC=C3C=CC=C1C32,4.965672
CCCCCCN1C(=CC2C(=O)/C(=C/C3=[N+](CC)c4ccc(C(=O)O)cc4C3(CCCC)CCCC)C2[O-])C2C=CC=C3C=CC=C1C32,4.974972
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)c3ccccn23)=C(C#N)C1=C(C#N)C#N,4.8920946
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)c3ccccn23)=C(C#N)C1=C(C#N)C#N,4.8621316
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)c3ccccn23)=C(C#N)C1=C(C#N)C#N,5.006038
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)c3ccccn23)=C(C#N)C1=C(C#N)C#N,5.0170336
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)n3ccccc23)=C(C#N)C1=C(C#N)C#N,4.4265113
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)n3ccccc23)=C(C#N)C1=C(C#N)C#N,4.902003
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)n3ccccc23)=C(C#N)C1=C(C#N)C#N,4.9390197
CCCCCCN1C(=O)C(/C=C/c2c(-c3ccccc3)c(C)n3ccccc23)=C(C#N)C1=C(C#N)C#N,4.9777236
CCCCCCN1c2ccccc2[Se]C1CC1=C([O-])C(=CC2=[N+](C)c3ccccc3C2(C)C)C1=C(C#N)C#N,5.2552724
CCCCCCNC1=C(/C=C/C2=[N+](CCCCCC)c3ccccc3C2(C)C)CCCC1=CC=C1N(CCCCCC)c2ccccc2C1(C)C,4.90142
CCCCCCOc1c2c(c(OCCCCCC)c3c1-c1cc4c(cc1=C3c1cc(C(F)(F)F)cc(C(F)(F)F)c1)-c1ccccc1C=4c1cc(C(F)(F)F)cc(C(F)(F)F)c1)-c1cc3c(cc1=C2c1cc(C(F)(F)F)cc(C(F)(F)F)c1)-c1ccccc1C=3c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.61721
CCCCCCOc1cc2c(-c3c(C)cc(C)cc3C)c3cc4c(cc3c3c(OCCCCCC)cc5c(-c6c(C)cc(C)cc6C)c6cc7c(cc6c1c5c23)=C(c1c(C)cc(C)cc1C)c1ccccc1-7)=C(c1c(C)cc(C)cc1C)c1ccccc1-4,3.1903317
CCCCCCOc1ccc(C2=C(C#Cc3ccccc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OCCCCCC)cc4)c(C#Cc4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,4.81
CCCCCCOc1ccc(C2=C(C#Cc3ccccc3)C3=[N+]4C2=Nc2c(-c5ccc(OCCCCCC)cc5)c(C#Cc5ccccc5)c5n2[B-]4(Oc2ccccc23)Oc2ccccc2-5)cc1,5.0
CCCCCCOc1ccc(C2=C3c4cc5c(cc4C(C(=O)OCC)=[N+]3[B-](F)(F)n3c(C(=O)OCC)c4c(c32)-c2cc(C(C)(C)C)cc3cc(C(C)(C)C)cc-4c23)C2=C(c3ccc(OCCCCCC)cc3)c3c4c(c(C(=O)OCC)n3[B-](F)(F)[N+]2=C5C(=O)OCC)-c2cc(C(C)(C)C)cc3cc(C(C)(C)C)cc-4c23)cc1,5.201397
CCCCCCOc1ccc(C2=CC3=[N+]4C2=Nc2c(-c5ccc(OCCCCCC)cc5)cc5n2[B-]4(Oc2ccccc23)Oc2ccccc2-5)cc1,4.94
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(C=c4sc(=C(C#N)C#N)nc4-c4ccccc4)s3)cc2)cc1,4.51
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4c3N=S=N4)cc2)cc1,4.2787538
CCCCCCOc1ccc2c(c1)C1=[N+]3C2=Cc2c4ccc(OCCCCCC)cc4c4n2[B-]3(Oc2ccccc21)Oc1ccccc1-4,4.921166
CCCCCCOc1ccc2cccc3c(-c4c(C)cc(C)cc4C)c4cc5cc6c(cc5cc4c1c23)c(-c1c(C)cc(C)cc1C)c1cccc2ccc(OCCCCCC)c6c21,4.9395194
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3cc4c5c(c3)C(C)(C)c3cccc6c3N5c3c(cccc3C4(C)C)C6(C)C)C2O)C(C)(C)c2cc(C(=O)O)ccc21,4.838849
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(C(CCCC)CCCC)cc3)=C2[O-])c2ccc(C(=O)O)c3cccc1c23,4.95
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(C(CCCC)CCCC)cc3)=C2[O-])c2ccc(C(=O)O)c3cccc1c23,4.92
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(C(CCCC)CCCC)cc3)=C2[O-])c2ccc(C(=O)O)c3cccc1c23,4.97
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(C(CCCC)CCCC)cc3)=C2[O-])c2ccc(C(=O)O)c3cccc1c23,4.84
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(N(c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)cc3)=C2O)c2ccc(C(=O)O)c3cccc1c23,4.76
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(N(c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)cc3)=C2O)c2ccc(C(=O)O)c3cccc1c23,4.64
CCCCCC[N+]1=C(/C=C2/C(=O)C(c3ccc(N(c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)cc3)=C2O)c2ccc(C(=O)O)c3cccc1c23,4.81
CCCCCCc1cc(C2=c3c(c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)n4c3=C(C#N)c3cnc5ccccc5[n+]3[B-]4(c3ccccc3)c3ccccc3)C3C(C#N)c4cnc5ccccc5[n+]4[B-](c4ccccc4)(c4ccccc4)N23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.30103
CCCCCCc1cc(C2=c3c(c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)n4c3=C(C#N)c3cnc5ccccc5[n+]3[B-]4(c3ccccc3)c3ccccc3)C3C(C#N)c4cnc5ccccc5[n+]4[B-](c4ccccc4)(c4ccccc4)N23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.30103
CCCCCCc1cc(C2=c3c(c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)n4c3=C(C#N)c3cnc5ccccc5[n+]3[B-]4(c3ccccc3)c3ccccc3)C3C(C#N)c4cnc5ccccc5[n+]4[B-](c4ccccc4)(c4ccccc4)N23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.30103
CCCCCCc1cc(C2=c3c(c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)n4c3=C(C#N)c3cnc5ccccc5[n+]3[B-]4(c3ccccc3)c3ccccc3)C3C(C#N)c4cnc5ccccc5[n+]4[B-](c4ccccc4)(c4ccccc4)N23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,5.3222194
CCCCCCc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CCCCCC)cc8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)cc1,5.1673174
CCCCCCc1ccc(-c2ccc(-c3ccc(-c4c(C)cc5n4[B-](F)(F)[N+]4=C(c6ccc(-c7ccc(CCCC)s7)s6)C(C)=CC4=C5)s3)s2)s1,4.72
CCCCCCc1ccc(-c2ccc3c(c2)C2=Cc4c5cc(-c6ccc(CCCCCC)s6)ccc5c(-c5ccc(CC)s5)n4[B-](F)(F)[N+]2=C3c2ccc(CC)s2)s1,5.01
CCCCCCc1ccc(-c2ccc3c(c2)C2=[N+]4C3=Cc3c5ccc(-c6ccc(CCCCCC)s6)cc5c5n3[B-]4(Oc3ccccc32)Oc2ccccc2-5)s1,5.170262
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c6c5OCCCO6)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)c5c3OCCCO5)sc2-4)cc1,4.69
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c6c5OCCO6)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)c5c3OCCO5)sc2-4)cc1,5.29
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(C=C7C(=O)c8c(F)cccc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c2sc2cc(C=C4C(=O)c5c(F)cccc5C4=C(C#N)C#N)sc23)cc1,5.3424225
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5c(sc6cc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc65)c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c2sc2cc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,5.39794
CCCCCCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,5.161368
CCCCCCc1ccccc1-c1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(-c7ccccc7CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,5.1846914
CCCCCCc1ccsc1-c1ccc2c(c1)C1=[N+]3C2=Cc2c4ccc(-c5sccc5CCCCCC)cc4c4n2[B-]3(Oc2ccccc21)Oc1ccccc1-4,5.130334
CCCCCCn1c(/C=C/c2cnc(N(C)C)c3nc(-c4ccc(C(F)(F)F)cc4)c(-c4ccc(C(F)(F)F)cc4)nc23)ccc1C1=C([O-])/C(=C2\C=CC(/C=C/c3cnc(N(C)C)c4nc(-c5ccc(C(F)(F)F)cc5)c(-c5ccc(C(F)(F)F)cc5)nc34)=[N+]2CCCCCC)C1=O,5.33
CCCCCN(CCCCC)c1ccc2c(c1)oc1c3c(=O)c4ccccc4c4c5ccc(N(CCCCC)CCCCC)cc5oc(c5c(=O)c6ccccc6c2c15)c34,4.97
CCCCCc1c2[nH]c3ccccc3c2c2c3c1c1ccccc1n3[B-](F)(F)[n+]1cc3[n+](cc1-2)[B-](F)(F)n1c2ccccc2c2c(CCCCC)c4[nH]c5ccccc5c4c-3c21,4.2
CCCCCc1nc2c3cccccc-3cc2c2cc3c(CCCCC)nc4c5cccccc-5cc4c3cc12,2.91
CCCCN(CCCC)c1ccc(-c2ccc(/C=C/c3ccc4ccccc4[n+]3C)s2)s1,4.91
CCCCN(CCCC)c1ccc(-c2ccc(/C=C/c3cccc(/C=C/c4ccc(-c5ccc(N(CCCC)CCCC)s5)s4)[n+]3C)s2)s1,4.93
CCCCN(CCCC)c1ccc(-c2ccc(/C=C/c3cccc[n+]3C)s2)s1,4.54
CCCCN(CCCC)c1ccc(C2=C([O-])C(=CC3=[N+](CCCC)c4ccc(C5=C([O-])C(=CC6=[N+](CC)c7ccc(C(=O)O)cc7C6(C)C)C5=O)cc4C3(C)C)C2=O)cc1,5.240549
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(/C=C/c2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,4.772131
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(/C=C/c2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,4.8749976
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(/C=C/c2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,4.825504
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(/C=C/c2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,4.6738777
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(/C=C/c2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,4.550314
CCCCN(CCCC)c1ccc2c(c1)oc1c3c(=O)c4ccccc4c4c5ccc(N(CCCC)CCCC)cc5oc(c5c(=O)c6ccccc6c2c15)c34,4.96
CCCCN1/C(=C/C2=C([O-])/C(=C/c3cc(C(C)(C)C)[o+]c(C(C)(C)C)c3)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,5.30103
CCCCN1/C(=C/C2=C([O-])/C(=C/c3cc(C(C)(C)C)[s+]c(C(C)(C)C)c3)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,5.3222194
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccc(Br)cc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2cc(Br)ccc21,5.3344536
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccc(Cl)cc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2cc(Cl)ccc21,5.3324385
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccc(I)cc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2cc(I)ccc21,5.3443923
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccc5ccccc5c4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2c1ccc1ccccc21,5.2878017
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccc5ccccc5c4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2c1ccc1ccccc21,5.330414
CCCCN1/C(=C/C2=C([O-])C(=CC3=[N+](CCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)Sc2ccccc21,5.2552724
CCCCN1/C(=C/C2=C([O-])C(=Cc3[se]c4ccccc4[n+]3CCCC)C2=C(C#N)C#N)Sc2ccccc21,5.238046
CCCCN1/C(=C/C2=C([O-])C(=Cc3ccc4ccccc4[n+]3CCCC)C2=C(C#N)C#N)C=Cc2ccccc21,5.290035
CCCCN1/C(=C/C2=C([O-])C(=Cc3ccc4ccccc4[n+]3CCCC)C2=C(C#N)C#N)C=Cc2ccccc21,5.298853
CCCCN1/C(=C/C2=C([O-])C(=Cc3sc4cc(I)ccc4[n+]3CCCC)C2=C(C#N)C#N)Sc2cc(I)ccc21,5.2576785
CCCCN1/C(=C/C2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCC)C2=C(C#N)C#N)Sc2ccccc21,5.2304487
CCCCN1/C(=C/C2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCC)C2=C(C#N)C#N)Sc2ccccc21,5.2253094
CCCCN1/C(=C/C=C(/C2=C(C#N)C(=C(C#N)C#N)N(Cc3ccccc3)C2=O)c2ccccc2)C(C)(C)c2ccccc21,5.09
CCCCN1/C(=C/C=C(/C2=C(C(=O)OCC)C(=C(C#N)C#N)N(Cc3ccccc3)C2=O)c2ccccc2)C(C)(C)c2ccccc21,4.94
CCCCN1/C(=C/C=C(Br)/C=C/C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,5.347915
CCCCN1/C(=C/C=C(Cl)/C=C/C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,5.3688445
CCCCN1/C(=C/C=C/C=C/C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,5.407391
CCCCN1/C(=C/C=C/C=C/C2=[O+][B-](F)(F)Oc3c2c(=O)oc2cc(N(CC)CC)ccc32)C=Cc2ccccc21,5.238046
